borough;neighborhood;bin;numfloors;house_number;street_name;full_street_name;zipcode;full_address;streetview_image_usable_flag;streetview_stairs_detected;streetview_gate_detected;streetview_ramp_or_barrier_detected;streetview_amr_can_reach_door_flag;amr_accessibility_probability_estimated;amr_index_estimated
Manhattan;Hell's Kitchen;1026423;5;426;45;W  45 ST;10036;426 W  45 ST;True;True;True;False;False;0.213316227;21.33162272
Manhattan;Upper West Side-Lincoln Square;1029659;4;137;69;W  69 ST;10023;137 W  69 ST;True;True;True;False;False;0.136052289;13.6052289
Manhattan;Upper West Side (Central);1031239;3;52;84;W  84 ST;10024;52 W  84 ST;True;True;False;False;False;0.067068961;6.706896132
Manhattan;Upper West Side-Lincoln Square;1028552;4;37;70;W  70 ST;10023;37 W  70 ST;True;True;False;False;False;0.105521837;10.55218369
Manhattan;Hell's Kitchen;1025190;5;750;9;9 AVE;10019;750 9 AVE;True;False;False;False;True;0.650819309;65.08193091
Manhattan;Hell's Kitchen;1026756;5;441;53;W  53 ST;10019;441 W  53 ST;True;False;False;False;True;0.570649261;57.06492612
Manhattan;Midtown-Times Square;1014415;17;240;35;W  35 ST;10001;240 W  35 ST;True;False;False;False;True;0.879554323;87.95543233
Manhattan;Midtown-Times Square;1016044;16;15;39;W  39 ST;10018;15 W  39 ST;True;False;False;False;True;0.885923299;88.59232987
Manhattan;Upper West Side (Central);1031494;4;48;88;W  88 ST;10024;48 W  88 ST;True;True;False;False;False;0.069122937;6.912293749
Manhattan;Upper West Side-Lincoln Square;1028490;4;61;69;W  69 ST;10023;61 W  69 ST;True;True;True;True;False;0.148538172;14.85381716
Manhattan;Upper West Side-Lincoln Square;1028502;4;29;69;W  69 ST;10023;29 W  69 ST;True;True;True;False;False;0.165979946;16.59799464
Manhattan;Chelsea-Hudson Yards;1013093;4;;;;;;True;True;True;False;False;0.669659974;66.96599736
Manhattan;Midtown-Times Square;1015943;4;16;37;W  37 ST;10018;16 W  37 ST;True;False;False;False;True;0.830686102;83.06861019
Manhattan;Hell's Kitchen;1026577;4;451;47;W  47 ST;10036;451 W  47 ST;True;True;True;False;False;0.117609576;11.76095761
Manhattan;Upper West Side-Lincoln Square;1028130;9;35;64;W  64 ST;10023;35 W  64 ST;True;True;True;True;True;0.78430596;78.430596
Manhattan;Midtown South-Flatiron-Union Square;1015205;5;130;34;W  34 ST;10001;130 W  34 ST;True;False;False;False;True;0.865806524;86.5806524
Manhattan;Chelsea-Hudson Yards;1013603;5;334;37;W  37 ST;10018;334 W  37 ST;True;False;False;False;True;0.243750863;24.37508634
Manhattan;Upper West Side (Central);1030876;5;266;77;W  77 ST;10024;266 W  77 ST;True;True;True;False;False;0.112347068;11.23470676
Manhattan;Chelsea-Hudson Yards;1012635;4;;;;;;True;True;True;False;False;0.092490166;9.249016599
Manhattan;Chelsea-Hudson Yards;1012357;1;235;10;10 AVE;10011;235 10 AVE;True;False;False;False;True;0.797110721;79.71107206
Manhattan;Hell's Kitchen;1026455;5;;;;;;True;False;False;False;True;0.750377687;75.03776866
Manhattan;Midtown South-Flatiron-Union Square;1017085;4;60;34;E  34 ST;10016;60 E  34 ST;True;False;False;False;True;0.692759198;69.27591976
Manhattan;Midtown South-Flatiron-Union Square;1015594;8;41;24;W  24 ST;10010;41 W  24 ST;True;False;False;True;True;0.773405837;77.34058372
Manhattan;Midtown-Times Square;1022616;16;120;44;W  44 ST;10036;120 W  44 ST;True;False;False;True;True;0.67820269;67.820269
Manhattan;Chelsea-Hudson Yards;1013808;5;217;16;W  16 ST;10011;217 W  16 ST;True;False;False;False;True;0.669048043;66.9048043
Manhattan;Midtown South-Flatiron-Union Square;1015712;3;824;OF THE AMERICAS;AVE OF THE AMERICAS;10001;824 AVE OF THE AMERICAS;True;False;False;False;True;0.781464995;78.14649945
Manhattan;Upper West Side-Lincoln Square;1030401;6;264;71;W  71 ST;10023;264 W  71 ST;True;True;True;False;False;0.148318806;14.83188058
Manhattan;Upper West Side (Central);1031198;5;60;83;W  83 ST;10024;60 W  83 ST;True;True;False;False;False;0.16800844;16.80084404
Manhattan;Upper West Side (Central);1031145;4;48;82;W  82 ST;10024;48 W  82 ST;True;True;True;False;False;0.155449996;15.54499962
Manhattan;Upper West Side-Lincoln Square;1030974;5;341;71;W  71 ST;10023;341 W  71 ST;True;True;True;False;False;0.184167813;18.41678133
Manhattan;Gramercy;1018060;4;132;24;E  24 ST;10010;132 E  24 ST;True;True;True;False;False;0.613464665;61.34646646
Manhattan;Hell's Kitchen;1026319;6;450;41;W  41 ST;10036;450 W  41 ST;True;False;False;False;False;0.556722335;55.67223354
Manhattan;Midtown-Times Square;1017198;5.5;233;MADISON;MADISON AVE;10016;233 MADISON AVE;True;False;True;False;False;0.496321829;49.63218294
Manhattan;Chelsea-Hudson Yards;1012666;4;485;22;W  22 ST;10011;485 W  22 ST;True;True;True;False;False;0.08776283;8.776283022
Manhattan;Hell's Kitchen;1026948;1;532;46;W  46 ST;10036;532 W  46 ST;True;False;False;False;True;0.795510558;79.55105578
Manhattan;Upper West Side (Central);1031310;20;241;CENTRAL;CENTRAL PARK W;10024;241 CENTRAL PARK W;True;False;False;False;True;0.68942546;68.94254595
Manhattan;Upper West Side (Central);1030718;13;257;74;W  74 ST;10023;257 W  74 ST;True;False;False;False;True;0.593410547;59.34105475
Manhattan;Gramercy;1019511;5;239;14;E  14 ST;10003;239 E  14 ST;True;False;False;False;True;0.638221941;63.82219409
Manhattan;Chelsea-Hudson Yards;1013358;5;319;22;W  22 ST;10011;319 W  22 ST;True;False;False;True;True;0.168389876;16.8389876
Manhattan;Gramercy;1019555;4;211;17;E  17 ST;10003;211 E  17 ST;True;True;True;False;False;0.101710863;10.17108633
Manhattan;Hell's Kitchen;1026933;2;558;44;W  44 ST;10036;558 W  44 ST;True;True;False;False;False;0.759182649;75.91826489
Manhattan;Midtown-Times Square;1022676;10;157;47;W  47 ST;10036;157 W  47 ST;True;False;False;False;False;0.721135819;72.11358195
Manhattan;Chelsea-Hudson Yards;1012852;5;424;34;W  34 ST;10001;424 W  34 ST;True;True;True;False;False;0.337738656;33.77386559
Manhattan;Upper West Side-Lincoln Square;1028242;17;1;67;W  67 ST;10023;1 W  67 ST;True;False;False;False;False;0.65220527;65.22052696
Manhattan;Upper West Side (Central);1031508;4;29;88;W  88 ST;10024;29 W  88 ST;True;True;False;True;False;0.051611324;5.161132443
Manhattan;Midtown-Times Square;1015265;43;133;38;W  38 ST;10018;133 W  38 ST;True;False;False;False;True;0.969498811;96.94988106
Manhattan;Hell's Kitchen;1025081;3;361;46;W  46 ST;10036;361 W  46 ST;True;True;True;False;False;0.668437111;66.84371107
Manhattan;Chelsea-Hudson Yards;1013616;6;;;;;;True;True;True;False;False;0.385848168;38.58481678
Manhattan;Chelsea-Hudson Yards;1014730;8;110;20;W  20 ST;10011;110 W  20 ST;True;False;False;False;True;0.774127381;77.41273808
Manhattan;Midtown South-Flatiron-Union Square;1016179;8;36;20;E  20 ST;10003;36 E  20 ST;True;False;False;False;True;0.81889166;81.88916599
Manhattan;Midtown-Times Square;1023731;5;1409;OF THE AMERICAS;AVE OF THE AMERICAS;10019;1409 AVE OF THE AMERICAS;True;False;False;False;True;0.84232782;84.23278198
Manhattan;Gramercy;1020450;3;324;18;E  18 ST;10003;324 E  18 ST;True;True;True;False;False;0.179061001;17.9061001
Manhattan;Chelsea-Hudson Yards;1013123;6;338;19;W  19 ST;10011;338 W  19 ST;True;True;True;False;False;0.191508575;19.15085746
Manhattan;Hell's Kitchen;1026675;4;445;50;W  50 ST;10019;445 W  50 ST;True;True;False;False;False;0.189898705;18.98987051
Manhattan;Chelsea-Hudson Yards;1014761;6;162;21;W  21 ST;10011;162 W  21 ST;True;False;False;True;True;0.877904992;87.79049917
Manhattan;Midtown South-Flatiron-Union Square;1015745;3;;;;;;True;False;False;False;True;0.680457226;68.04572257
Manhattan;Hell's Kitchen;1026512;5;454;47;W  47 ST;10036;454 W  47 ST;True;True;True;False;False;0.2307803;23.07803004
Manhattan;Hell's Kitchen;1025102;4;;;;;;True;False;True;False;False;0.682608669;68.26086688
Manhattan;Upper West Side-Lincoln Square;1030557;3;250;74;W  74 ST;10023;250 W  74 ST;True;True;True;False;False;0.102906768;10.29067684
Manhattan;Upper West Side-Lincoln Square;1029651;4;128;70;W  70 ST;10023;128 W  70 ST;True;True;False;False;False;0.096906198;9.690619838
Manhattan;Hell's Kitchen;1024986;5;347;44;W  44 ST;10036;347 W  44 ST;True;True;True;False;False;0.191582986;19.15829863
Manhattan;Upper West Side-Lincoln Square;1028839;32;1963;BROADWAY;BROADWAY;10023;1963 BROADWAY;True;False;False;False;True;0.95440695;95.44069499
Manhattan;Hell's Kitchen;1025200;3;347;51;W  51 ST;10019;347 W  51 ST;True;True;True;True;False;0.071426207;7.142620678
Manhattan;Chelsea-Hudson Yards;1013318;4;322;22;W  22 ST;10011;322 W  22 ST;True;True;True;False;False;0.10798071;10.79807095
Manhattan;Midtown-Times Square;1017603;33;;;;;;True;False;False;False;True;0.943992784;94.3992784
Manhattan;Gramercy;1019529;4;;;;;;True;True;True;True;False;0.070979525;7.097952508
Manhattan;Midtown-Times Square;1024815;4;251;51;W  51 ST;10019;251 W  51 ST;True;False;True;False;True;0.752503638;75.25036383
Manhattan;Midtown South-Flatiron-Union Square;1017006;4;1;32;E  32 ST;10016;1 E  32 ST;True;False;False;True;True;0.877386969;87.73869692
Manhattan;Midtown-Times Square;1015887;5;51;35;W  35 ST;10001;51 W  35 ST;True;True;True;False;False;0.64359206;64.359206
Manhattan;Gramercy;1020446;6;;;;;;True;True;False;False;False;0.224773386;22.47733861
Manhattan;Upper West Side-Lincoln Square;1029644;4;;;;;;True;True;False;False;False;0.117240132;11.72401315
Manhattan;Upper West Side (Central);1031704;3;;;;;;True;True;True;False;False;0.084953507;8.495350689
Manhattan;Chelsea-Hudson Yards;1014052;5;246;21;W  21 ST;10011;246 W  21 ST;True;True;True;True;False;0.240469565;24.0469565
Manhattan;Upper West Side-Lincoln Square;1029754;10.5;117;70;W  70 ST;10023;117 W  70 ST;True;False;False;False;True;0.573207602;57.32076022
Manhattan;Midtown-Times Square;1014392;6;12;PENN;PENN PLZ;10001;12 PENN PLZ;False;False;False;False;False;0.935137601;93.51376012
Manhattan;Midtown South-Flatiron-Union Square;1015707;16;44;28;W  28 ST;10001;44 W  28 ST;True;False;False;False;True;0.850152975;85.01529746
Manhattan;Hell's Kitchen;1025255;4;361;52;W  52 ST;10019;361 W  52 ST;True;True;False;False;False;0.682893072;68.28930724
Manhattan;Upper West Side (Central);1028810;4;25;76;W  76 ST;10023;25 W  76 ST;True;True;True;False;False;0.110413012;11.04130123
Manhattan;Chelsea-Hudson Yards;1013745;4;232;15;W  15 ST;10011;232 W  15 ST;True;True;True;False;False;0.191329166;19.13291665
Manhattan;Hell's Kitchen;1025051;3;313;46;W  46 ST;10036;313 W  46 ST;True;False;False;False;True;0.202831969;20.28319688
Manhattan;Midtown-Times Square;1015906;7;36;36;W  36 ST;10018;36 W  36 ST;True;False;False;False;True;0.809275415;80.92754151
Manhattan;Hell's Kitchen;1025094;5;;;;;;False;False;False;False;False;0.129683827;12.96838274
Manhattan;Gramercy;1018180;15;382;3;3 AVE;10016;382 3 AVE;True;False;False;False;True;0.867936586;86.79365861
Manhattan;Midtown South-Flatiron-Union Square;1016134;4;870;BROADWAY;BROADWAY;10003;870 BROADWAY;True;False;False;False;True;0.718780826;71.87808257
Manhattan;Chelsea-Hudson Yards;1014077;5;216;22;W  22 ST;10011;216 W  22 ST;True;True;False;False;False;0.226802029;22.68020288
Manhattan;Upper West Side (Central);1031726;5;354;CENTRAL;CENTRAL PARK W;10025;354 CENTRAL PARK W;True;False;True;False;True;0.116815402;11.68154022
Manhattan;Midtown South-Flatiron-Union Square;1015380;5;35;16;W  16 ST;10011;35 W  16 ST;True;True;True;True;False;0.228921367;22.89213669
Manhattan;Upper West Side-Lincoln Square;1030045;4;146;74;W  74 ST;10023;146 W  74 ST;True;True;True;False;False;0.106343951;10.63439512
Manhattan;Upper West Side (Central);1030106;4;118;75;W  75 ST;10023;118 W  75 ST;True;True;True;False;False;0.15507149;15.50714902
Manhattan;Chelsea-Hudson Yards;1014008;4;254;20;W  20 ST;10011;254 W  20 ST;True;False;True;False;True;0.157111065;15.71110651
Manhattan;Chelsea-Hudson Yards;1012499;1;550;37;W  37 ST;10018;550 W  37 ST;True;False;False;False;False;0.430373376;43.03733763
Manhattan;Hell's Kitchen;1026793;4;401;54;W  54 ST;10019;401 W  54 ST;True;False;False;False;True;0.68197983;68.19798295
Manhattan;Upper West Side (Central);1031509;4.5;25;88;W  88 ST;10024;25 W  88 ST;True;True;True;False;False;0.09952256;9.952255967
Manhattan;Midtown-Times Square;1017214;4;36;38;E  38 ST;10016;36 E  38 ST;True;True;True;False;False;0.492795125;49.27951245
Manhattan;Upper West Side (Central);1031430;4;60;87;W  87 ST;10024;60 W  87 ST;True;True;True;False;False;0.145953801;14.59538008
Manhattan;Hell's Kitchen;1026873;5;454;57;W  57 ST;10019;454 W  57 ST;True;True;False;False;False;0.196394327;19.63943273
Manhattan;Upper West Side (Central);1028809;4;27;76;W  76 ST;10023;27 W  76 ST;True;True;True;False;False;0.145896669;14.58966693
Manhattan;Chelsea-Hudson Yards;1014010;3;237;19;W  19 ST;10011;237 W  19 ST;True;True;True;True;False;0.087621188;8.762118817
Manhattan;Chelsea-Hudson Yards;1014567;5;140;16;W  16 ST;10011;140 W  16 ST;True;True;True;False;False;0.189865404;18.98654043
Manhattan;Hell's Kitchen;1026649;4;731;9;9 AVE;10019;731 9 AVE;True;False;False;False;True;0.644900281;64.49002811
Manhattan;Midtown-Times Square;1022668;7;130;47;W  47 ST;10036;130 W  47 ST;True;False;False;False;True;0.557551718;55.75517177
Manhattan;Midtown-Times Square;1022661;17;155;46;W  46 ST;10036;155 W  46 ST;False;False;True;False;False;0.883294311;88.32943106
Manhattan;Upper West Side-Lincoln Square;1030522;15;240;73;W  73 ST;10023;240 W  73 ST;True;False;False;False;True;0.543914544;54.39145438
Manhattan;Upper West Side-Lincoln Square;1028252;5;54;68;W  68 ST;10023;54 W  68 ST;True;False;False;False;True;0.463120596;46.31205956
Manhattan;Chelsea-Hudson Yards;1012781;5;244;10;10 AVE;10001;244 10 AVE;True;False;False;False;True;0.644527101;64.45271006
Manhattan;Gramercy;1018128;3;123;26;E  26 ST;10010;123 E  26 ST;True;True;True;False;False;0.073056469;7.305646946
Manhattan;Midtown-Times Square;1022639;6;119;45;W  45 ST;10036;119 W  45 ST;True;False;False;False;False;0.704555462;70.4555462
Manhattan;Upper West Side-Lincoln Square;1029947;4;128;73;W  73 ST;10023;128 W  73 ST;True;True;True;False;False;0.155359574;15.53595743
Manhattan;Gramercy;1019661;3;228;23;E  23 ST;10010;228 E  23 ST;True;True;False;False;False;0.444140208;44.41402078
Manhattan;Midtown South-Flatiron-Union Square;1016080;13;1;16;E  16 ST;10003;1 E  16 ST;True;False;False;False;True;0.820905982;82.09059821
Manhattan;Midtown South-Flatiron-Union Square;1014225;21;253;26;W  26 ST;10001;253 W  26 ST;True;False;False;False;True;0.73083099;73.08309897
Manhattan;Midtown South-Flatiron-Union Square;1016962;4;39;30;E  30 ST;10016;39 E  30 ST;True;False;False;False;True;0.843064654;84.30646537
Manhattan;Chelsea-Hudson Yards;1012836;12;450;31;W  31 ST;10001;450 W  31 ST;True;True;False;True;False;0.896612361;89.66123614
Manhattan;Upper West Side (Central);1031736;5;38;96;W  96 ST;10025;38 W  96 ST;True;True;False;True;False;0.619172524;61.9172524
Manhattan;Chelsea-Hudson Yards;1012336;10;530;23;W  23 ST;10011;530 W  23 ST;True;False;False;True;True;0.740434474;74.0434474
Manhattan;Midtown-Times Square;1024920;8;222;CENTRAL;CENTRAL PARK S;10019;222 CENTRAL PARK S;True;False;False;False;True;0.50714599;50.71459899
Manhattan;Upper West Side (Central);1031405;16.5;21;86;W  86 ST;10024;21 W  86 ST;True;False;False;False;True;0.830654786;83.0654786
Manhattan;Hell's Kitchen;1026676;16;425;50;W  50 ST;10019;425 W  50 ST;True;False;False;False;False;0.80096708;80.096708
Manhattan;Midtown-Times Square;1015221;2;;;;;;True;False;False;False;True;0.738691773;73.8691773
Manhattan;Upper West Side (Central);1031078;4;320;77;W  77 ST;10024;320 W  77 ST;True;True;True;False;False;0.12117231;12.11723101
Manhattan;Upper West Side-Lincoln Square;1029880;4;137;71;W  71 ST;10023;137 W  71 ST;True;False;True;False;True;0.164896888;16.48968885
Manhattan;Chelsea-Hudson Yards;1013986;6;212;20;W  20 ST;10011;212 W  20 ST;True;True;True;False;False;0.205785887;20.57858869
Manhattan;Hell's Kitchen;1025165;5;712;9;9 AVE;10019;712 9 AVE;True;False;False;False;True;0.652140348;65.2140348
Manhattan;Midtown-Times Square;1017118;6;377;5;5 AVE;10016;377 5 AVE;True;False;False;False;True;0.840622355;84.06223545
Manhattan;Midtown-Times Square;1015913;25;52;36;W  36 ST;10018;52 W  36 ST;True;False;False;False;True;0.881528339;88.15283388
Manhattan;Hell's Kitchen;1027083;5;503;57;W  57 ST;10019;503 W  57 ST;True;False;False;False;True;0.737129923;73.71299228
Manhattan;Hell's Kitchen;1025205;3;333;51;W  51 ST;10019;333 W  51 ST;True;True;True;False;False;0.460223009;46.02230092
Manhattan;Midtown South-Flatiron-Union Square;1015744;14;46;29;W  29 ST;10001;46 W  29 ST;True;False;True;False;True;0.886166559;88.61665586
Manhattan;Midtown-Times Square;1016042;5;23;39;W  39 ST;10018;23 W  39 ST;True;False;True;False;False;0.157913562;15.79135621
Manhattan;Upper West Side (Central);1031370;12;1;85;W  85 ST;10024;1 W  85 ST;True;True;False;False;False;0.743509098;74.35090982
Manhattan;Chelsea-Hudson Yards;1014087;;238;22;W  22 ST;10011;238 W  22 ST;True;True;True;False;False;0.12691784;12.69178397
Manhattan;Hell's Kitchen;1026735;5;760;10;10 AVE;10019;760 10 AVE;True;False;False;False;True;0.648848586;64.88485862
Manhattan;Hell's Kitchen;1026734;5;762;10;10 AVE;10019;762 10 AVE;True;False;False;False;True;0.164196847;16.41968475
Manhattan;Upper West Side-Lincoln Square;1028572;4;32;71;W  71 ST;10023;32 W  71 ST;True;True;False;False;False;0.155105197;15.51051966
Manhattan;Hell's Kitchen;1026626;4;452;49;W  49 ST;10019;452 W  49 ST;True;True;True;False;False;0.180831926;18.08319256
Manhattan;Chelsea-Hudson Yards;1014955;4;725;OF THE AMERICAS;AVE OF THE AMERICAS;10010;725 AVE OF THE AMERICAS;False;False;False;False;False;0.712564185;71.25641851
Manhattan;Hell's Kitchen;1026732;5;444;52;W  52 ST;10019;444 W  52 ST;True;False;True;False;True;0.187000442;18.70004421
Manhattan;Upper West Side (Central);1031137;5;33;81;W  81 ST;10024;33 W  81 ST;True;True;False;False;False;0.132044771;13.20447708
Manhattan;Chelsea-Hudson Yards;1013227;3;322;20;W  20 ST;10011;322 W  20 ST;True;True;True;False;False;0.062580017;6.258001747
Manhattan;Upper West Side-Lincoln Square;1030985;5;309;72;W  72 ST;10023;309 W  72 ST;True;True;False;False;False;0.200455093;20.04550928
Manhattan;Gramercy;1017794;5;20;IRVING;IRVING PL;10003;20 IRVING PL;False;False;False;False;False;0.631289714;63.12897143
Manhattan;Upper West Side-Lincoln Square;1030011;15;141;73;W  73 ST;10023;141 W  73 ST;True;False;True;False;True;0.59208414;59.20841402
Manhattan;Hell's Kitchen;1025448;4;335;55;W  55 ST;10019;335 W  55 ST;True;False;True;False;False;0.19451432;19.45143203
Manhattan;Hell's Kitchen;1026593;5;;;;;;True;False;True;False;False;0.135550178;13.55501782
Manhattan;Chelsea-Hudson Yards;1013711;20;80;8;8 AVE;10011;80 8 AVE;True;False;False;False;True;0.703444122;70.34441216
Manhattan;Chelsea-Hudson Yards;1013879;2;217;18;W  18 ST;10011;217 W  18 ST;True;False;False;False;True;0.608413487;60.84134874
Manhattan;Gramercy;1017865;4;119;18;E  18 ST;10003;119 E  18 ST;False;False;False;False;False;0.718891021;71.88910212
Manhattan;Upper West Side-Lincoln Square;1030333;8;239;63;W  63 ST;10023;239 W  63 ST;True;True;False;True;False;0.591830006;59.18300058
Manhattan;Midtown-Times Square;1023750;22;180;CENTRAL;CENTRAL PARK S;10019;180 CENTRAL PARK S;True;False;False;False;True;0.749400737;74.94007366
